question_id,answers,paragraph_id
2127,['Manhattan Neighborhood Network'],380
2128,['WNYC'],380
2129,['New York City Department of Education'],381
2130,"['1,700']",381
2131,['nine'],381
2132,['nine'],381
2133,['New York City Charter School Center'],382
2134,['900'],382
2135,['half million'],383
2136,['one out of four'],383
2137,['Queens Borough Public Library'],384
2138,['Queens Borough Public Library'],384
2139,['Brooklyn Public Library'],384
2140,['Manhattan'],384
2141,['New York City Health and Hospitals Corporation'],385
2142,['11'],385
2143,['1969'],385
2144,['five'],385
2145,['Ramanathan Raju'],386
2146,['Bellevue Hospital'],386
2147,"['Ramanathan Raju, MD']",386
2148,['Illinois'],386
2149,"['35,000']",387
2150,"[""New York's Finest""]",387
2151,['New York City Police Department'],387
2152,"['35,000']",387
2153,"[""New York's Finest""]",387
2154,['328'],388
2155,['75%'],388
2156,"['Provo, Utah']",388
2157,['328'],388
2158,['95.9%'],388
2159,['the Five Families'],389
2160,['the Black Spades'],389
2161,['Tokyo Fire Department'],390
2162,['The New York City Fire Department'],390
2163,"[""New York's Bravest""]",390
2164,['New York City Fire Department'],390
2165,"['11,080']",390
2166,"['3,300']",390
2167,"[""New York's Bravest""]",390
2168,['brush fires'],391
2169,['Randalls Island'],392
2170,['9 MetroTech Center'],392
2171,['Brooklyn'],392
2172,['Randalls Island'],392
2173,['11 Metrotech Center'],392
2174,['1940s'],393
2175,['jazz'],393
2176,['hip hop'],393
2177,['New York Fashion Week'],394
2178,['the New York School'],394
2179,['New York Fashion Week'],394
2180,['the Global Language Monitor'],394
2181,['1880s'],395
2182,['Harrigan'],395
2183,['12.21 million'],396
2184,['The Great White Way'],396
2185,['US$1.27 billion'],396
2186,['11.4%'],396
2187,['12.21 million'],396
2188,['11.57 million'],396
2189,"['24,000']",397
2190,"['4,000']",397
2191,"['24,000']",397
2192,['New York City Department of Health and Mental Hygiene'],397
2193,['one thousand'],397
2194,['1882'],398
2195,"['MetLife Stadium, the new Yankee Stadium, Madison Square Garden, and Citi Field']",398
2196,['the original Yankee Stadium and Ebbets Field'],398
2197,['1882'],398
2198,['Major League Soccer'],398
2199,['five'],398
2200,['Baseball'],399
2201,['73'],399
2202,['two'],399
2203,['14'],399
2204,['Subway Series'],399
2205,['MetLife Stadium'],400
2206,['New York Giants'],400
2207,['Super Bowl XLVIII'],400
2208,['2014'],400
2209,['The New York Islanders and the New York Rangers'],401
2210,['Newark'],401
2211,"['Newark, New Jersey']",401
2212,['Hockey'],401
2213,['the Brooklyn Nets and the New York Knicks'],402
2214,['New York Liberty'],402
2215,['New York Liberty'],402
2216,['National Invitation Tournament'],402
2217,['1938'],402
2218,['Millrose Games'],403
2219,['Belmont Stakes'],403
2220,['Madison Square Garden'],403
2221,['United States Open Tennis Championships'],403
2222,"['37,866']",403
2223,['Millrose Games'],403
2224,['Madison Square Garden'],403
2225,['the Bronx'],404
2226,['New York City Subway system'],405
2227,['Grand Central Station'],405
2228,['1.75 billion'],405
2229,['Grand Central Station'],405
2230,['38.4'],406
2231,['54.6%'],406
2232,['38.4'],406
2233,['52%'],406
2234,['22%'],406
2235,['Port Authority Bus Terminal'],407
2236,"['200,000']",407
2237,"['John F. Kennedy International Airport, Newark Liberty International Airport, and LaGuardia Airport']",408
2238,['John F. Kennedy International Airport'],408
2239,"['Newburgh, New York']",408
2240,['109 million'],408
2241,['The Staten Island Ferry'],409
2242,['24'],409
2243,['Manhattan'],409
2244,['20 million'],409
2245,['The George Washington Bridge'],410
2246,['The Verrazano-Narrows Bridge'],410
2247,['The Brooklyn Bridge'],410
2248,['George Washington Bridge'],410
2249,['Bergen'],410
2250,['Verrazano-Narrows Bridge'],410
2251,['neo-Gothic'],410
2252,['1903'],410
2253,['The Lincoln Tunnel'],411
2254,['1927'],411
2255,['1940'],411
2256,['President Franklin D. Roosevelt'],411
2257,"['120,000']",411
2258,['Hudson River'],411
2259,['Manhattan'],411
2260,"['200,000']",412
2261,"['200,000']",412
2262,['21%'],412
2263,['Citibank'],412
2264,['Quinnipiac University'],412
2265,['Walk Score'],412
2266,['Catskill Mountains'],413
2267,['US$3.2 billion'],413
2268,['290 million gallons'],413
2269,['20%'],413
2270,['north'],413
2271,['51'],414
2272,['three'],414
2273,['four-year'],414
2274,['51'],414
2275,['three'],414
2276,['the City Record'],414
2277,['67'],415
2278,['Barack Obama'],415
2279,['1924'],415
2280,['Calvin Coolidge'],415
2281,['Republican'],415
2282,"['43,523']",416
2283,['Roosevelt Island'],416
2284,['127'],416
2285,"['225,000']",417
2286,['five million'],417
2287,['one third'],417
2288,['lead'],418
2289,['crack'],418
2290,['Tom Wolfe'],419
2291,['the National Library of Australia'],419
2292,['Baruch College'],419
2293,['Iceland'],419
2294,['Upper West Side'],420
2295,['New York University'],420
2296,['Central Park'],420
2297,['Fifth Avenue'],421
2298,['Manhattan'],421
2299,['1959'],421
2300,['Upper East Side'],421
2301,['Brooklynese'],422
2302,"[""Carroll O'Connor""]",423
2303,['New Yawk'],423
2304,['New York City FC'],424
2305,['Yankee Stadium'],424
2306,['Pelé'],424
2307,['Hofstra University'],424
2308,['two-thirds'],425
2309,['20'],426
2310,['250'],426
2311,['Pennsylvania Station'],426
2312,['Manhattan'],426
2313,['PATCO Speedline'],427
2314,"['12,000']",428
2315,['Manhattan Island'],428
2316,['finance'],429
2317,['Seventh Avenue'],429
2318,['rush hour'],430
2319,['southwestern'],430
2320,['Long Island'],431
2321,['the west end'],431
2322,"['3,715']",432
2323,['28%'],432
2324,['80%'],433
2325,['Hearst Tower'],433
2326,['Massachusetts v. Environmental Protection Agency'],433
2327,['the Greenpoint oil spill'],434
2328,['1898'],435
2329,['Manhattan'],436
2330,['executive'],436
2331,['Manhattan'],437
2332,['the Eastern District of New York'],437
2333,['Foley Square'],437
2334,['Manhattan'],437
2335,['Manhattan'],438
2336,['$11 billion'],438
2337,['New York City Global Partners'],439
2338,['2006'],439
2339,['1960'],440
2340,['Harper Lee'],440
2341,['1960'],440
2342,['her family and neighbors'],440
2343,['United States'],441
2344,['Southern Gothic novel'],441
2345,['racial injustice and the destruction of innocence'],441
2346,['Deep South'],441
2347,['racial epithets'],441
2348,['1990'],442
2349,['Horton Foote'],442
2350,"['Monroeville, Alabama']",442
2351,['February 2016'],443
2352,"['July 14, 2015']",443
2353,['February 2016'],443
2354,['Alabama'],444
2355,['J. B. Lippincott'],444
2356,['Therese von Hohoff Torrey'],445
2357,['mental illness'],446
2358,['lawyer'],446
2359,['Her father'],446
2360,"['July 11, 1960']",447
2361,"[""Reader's Digest Condensed Books""]",447
2362,"['Maycomb, Alabama']",448
2363,['three'],448
2364,['two'],448
2365,['the Great Depression'],448
2366,['Jean Louise Finch (Scout)'],448
2367,['Tom Robinson'],449
2368,"['Scout, Jem, and Dill']",449
2369,['balcony'],450
2370,['shot and killed'],450
2371,['Halloween pageant'],451
2372,['Boo Radley'],451
2373,['Bob Ewell'],451
2374,['Boo Radley'],451
2375,['Sheriff Tate'],452
2376,['fell on his own knife'],452
2377,['autobiography'],453
2378,['25'],453
2379,['editor and publisher'],453
2380,['1960'],454
2381,['In Cold Blood'],454
2382,['Truman Capote'],454
2383,['old Underwood typewriter'],454
2384,['apart people'],454
2385,['10'],455
2386,['Walter Lett'],455
2387,['Emmett Till'],455
2388,['Civil Rights Movement'],455
2389,['Emmett Till'],455
2390,['Satire and irony'],456
2391,['church basement'],457
2392,['Calpurnia'],457
2393,['distracted and embarrassed'],457
2394,['ham costume'],457
2395,['Southern Gothic and coming-of-age or Bildungsroman novel'],458
2396,['Gothic'],458
2397,['Atticus'],458
2398,['Miss Maudie'],459
2399,['separations of race and class'],459
2400,['1955'],460
2401,['white'],461
2402,['seventeen'],461
2403,['a rabid dog'],462
2404,"[""fight against the town's racism""]",462
2405,['Calpurnia'],463
2406,['Aunt Alexandra'],463
2407,['Walter Cunningham'],463
2408,['individual worth'],463
2409,['gender and class'],464
2410,"[""people's motives and behavior""]",464
2411,['morphine'],465
2412,['Atticus'],465
2413,['courage'],465
2414,['Charles Shields'],466
2415,['Calpurnia and Miss Maudie'],467
2416,['Mrs. Dubose'],467
2417,['feminist'],467
2418,['Bob Ewell'],468
2419,['Atticus'],468
2420,['Dolphus Raymond'],469
2421,['Lawyers'],469
2422,['frilly clothes'],469
2423,['Songbirds'],470
2424,['Finch'],470
2425,['mockingbird'],470
2426,['mockingbird'],470
2427,['that which is innocent and harmless'],470
2428,['Book of the Month Club'],471
2429,['Book of the Month Club'],471
2430,['ten'],472
2431,['30 million'],472
2432,['more than 40'],472
2433,"['Scout, Atticus, and Boo']",473
2434,"['Scout, Atticus, and Boo']",473
2435,['lawyer'],474
2436,['integrity'],474
2437,['1997'],475
2438,['Alabama State Bar'],475
2439,['honorary special membership'],475
2440,['1963'],476
2441,['21'],476
2442,['1963'],476
2443,['21'],476
2444,['1966'],477
2445,['rape'],477
2446,['Little Black Sambo'],477
2447,"[""Uncle Tom's Cabin""]",478
2448,"[""Uncle Tom's Cabin""]",478
2449,['Archulus Persons'],479
2450,['Truman Capote'],479
2451,['Alice'],479
2452,['Truman Capote'],479
2453,['her editor'],479
2454,['41'],480
2455,['the Pulitzer Prize'],480
2456,['1964'],480
2457,['2001'],481
2458,['25'],481
2459,['Chicago'],481
2460,['25'],481
2461,['University of Notre Dame'],482
2462,['George W. Bush'],482
2463,['Notre Dame'],482
2464,['George W. Bush'],482
2465,['1962'],483
2466,['Gregory Peck'],483
2467,"[""father's pocketwatch""]",484
2468,['grandson'],484
2469,"[""her father's pocketwatch""]",484
2470,['grandson'],484
2471,['a national treasure'],485
2472,['1990'],486
2473,['townspeople'],486
2474,['racially segregated'],486
2475,['the UK'],487
2476,"[""Regent's Park Open Air Theatre""]",487
2477,['Duncan Preston'],487
2478,['1957'],488
2479,['20'],488
2480,['Go Set a Watchman'],488
2481,['1957'],488
2482,['20'],488
2483,['rape and racial inequality'],489
2484,['Atticus Finch'],489
2485,['narration'],490
2486,['flashback'],490
2487,['all Southerners'],491
2488,['Southern romantic regionalism'],492
2489,['fine folks'],492
2490,['The South itself'],492
2491,['Tom Robinson'],493
2492,['Boo Radley'],493
2493,['real nice'],493
2494,['Granville Hicks'],494
2495,"[""Flannery O'Connor""]",494
2496,['William Faulkner'],495
2497,['Jane Austen'],495
2498,['Allen Barra'],496
2499,['Akin Ajayi'],496
2500,['Calpurnia'],497
2501,"['poor rural ""white trash""']",497
2502,['the harsh reality of inequality'],498
2503,['an act of protest'],498
2504,['like Scripture'],499
2505,['the Sun'],500
2506,"['solar heating, photovoltaics, solar thermal energy, solar architecture and artificial photosynthesis']",500
2507,['radiant light and heat from the Sun'],500
2508,"['174,000']",501
2509,['30%'],501
2510,['3.5 to 7.0'],501
2511,"['174,000']",501
2512,['Approximately 30%'],501
2513,['150 to 300 watts per square meter or 3.5 to 7.0 kWh/m2 per day'],501
2514,['71'],502
2515,['photosynthesis'],502
2516,['Warm air containing evaporated water from the oceans rises'],502
2517,"['When the air reaches a high altitude, where the temperature is low, water vapor condenses into clouds']",502
2518,['The latent heat of water condensation amplifies convection'],502
2519,['photosynthesis'],502
2520,['one year'],503
2521,"['3,000']",503
2522,['one year'],503
2523,"['approximately 3,850,000 exajoules (EJ) per year']",503
2524,"['approximately 3,000 EJ per year']",503
2525,['passive or active'],504
2526,"['depending on the way they capture, convert and distribute sunlight']",504
2527,['direct or indirect'],504
2528,['Active'],505
2529,['Passive'],505
2530,['designing spaces that naturally circulate air'],505
2531,['increase the supply of energy'],505
2532,['Frank Shuman'],506
2533,['1912'],506
2534,"['a U.S. inventor, engineer and solar energy pioneer']",506
2535,['1897'],506
2536,['steam engine'],506
2537,"['22,000']",507
2538,['the 1970s'],507
2539,"['Maadi, Egypt']",507
2540,['the outbreak of World War I and the discovery of cheap oil'],507
2541,['70'],508
2542,['sunlight'],508
2543,['60 to 70% of the domestic hot water'],508
2544,['unglazed plastic collectors'],508
2545,['154'],509
2546,['Israel and Cyprus'],509
2547,['China'],509
2548,"['United States, Canada and Australia']",509
2549,['50'],510
2550,['30% (4.65 EJ/yr)'],510
2551,['50% (10.1 EJ/yr)'],510
2552,"['Solar heating, cooling and ventilation technologies']",510
2553,['any material that can be used to store heat'],511
2554,"['stone, cement and water']",511
2555,['by absorbing solar energy during the day and radiating stored heat to the cooler atmosphere at night'],511
2556,['auxiliary heating and cooling equipment'],511
2557,['passive solar ventilation'],512
2558,['a passive solar ventilation system'],512
2559,['by using glazing and thermal mass materials in a way that mimics greenhouses'],512
2560,['trees and plants'],513
2561,['1/3 to 1/2'],513
2562,['they will interfere with winter solar availability'],513
2563,['east and west'],513
2564,['1767'],514
2565,['315'],514
2566,"['box cookers, panel cookers and reflector cookers']",514
2567,['Horace de Saussure'],514
2568,['90–150 °C (194–302 °F)'],514
2569,['direct light'],514
2570,['more'],515
2571,['use of evaporation ponds to obtain salt from sea water'],515
2572,"['Clothes lines, clotheshorses, and clothes racks']",515
2573,['perforated sun-facing walls used for preheating ventilation air'],515
2574,['16th-century Arab alchemists'],516
2575,"['22,700 L (5,000 imp gal; 6,000 US gal) per day']",516
2576,['single-slope'],516
2577,['the World Health Organization'],517
2578,['a minimum of six hours to two days during fully overcast conditions'],517
2579,['a viable method for household water treatment and safe storage'],517
2580,['Over two million people in developing countries'],517
2581,['toxic chemicals'],518
2582,['to treat waste water without chemicals or electricity'],518
2583,['algae may produce toxic chemicals'],518
2584,['2050'],519
2585,['the Mojave Desert'],520
2586,['2013'],520
2587,['354 MW SEGS CSP'],520
2588,['Mojave Desert of California'],520
2589,"['The 250 MW Agua Caliente Solar Project, in the United States, and the 221 MW Charanka Solar Park in India']",520
2590,['a device that converts light directly into electricity'],521
2591,['Charles Fritts'],521
2592,['Dr Bruno Lange'],521
2593,"['Gerald Pearson, Calvin Fuller and Daryl Chapin']",521
2594,['a working fluid'],522
2595,['lenses or mirrors and tracking systems'],522
2596,['a heat source for a conventional power plant'],522
2597,['the Stirling dish'],522
2598,['a working fluid is heated by the concentrated sunlight'],522
2599,['Megaron House'],523
2600,['orientation relative to the Sun'],523
2601,['well-lit spaces that stay in a comfortable temperature range'],523
2602,"['pumps, fans and switchable windows']",523
2603,['3'],524
2604,['paint buildings and roads white and plant trees'],524
2605,['fruit walls'],525
2606,['power grape presses'],525
2607,"['timed planting cycles, tailored row orientation, staggered heights between rows and the mixing of plant varieties']",525
2608,['employed fruit walls'],525
2609,['acted as thermal masses and accelerated ripening by keeping plants warm'],525
2610,['the 16th'],526
2611,['Europe'],526
2612,['The World Solar Challenge'],527
2613,['a biannual solar-powered car race'],527
2614,['67 kilometres per hour (42 mph)'],527
2615,['90.87 kilometres per hour (56.46 mph)'],527
2616,['The North American Solar Challenge and the planned South African Solar Challenge'],527
2617,['1975'],528
2618,['1975'],528
2619,['40'],529
2620,['Solar Impulse'],529
2621,['1974'],529
2622,['29 April 1979'],529
2623,['July 1981'],529
2624,['California to North Carolina'],529
2625,['36 hours'],529
2626,['Solar chemical processes'],530
2627,['The Solzinc process'],531
2628,['pure zinc'],531
2629,['uses concentrators to split water into oxygen and hydrogen at high temperatures'],531
2630,['Solzinc process'],531
2631,['reduce overall heating and cooling requirements'],532
2632,['thermal'],533
2633,"['The ""Dover House""']",533
2634,"[""paraffin wax and Glauber's salt""]",533
2635,['64 °C or 147 °F'],533
2636,['Dover House'],533
2637,"['they are low-cost, have a high specific heat capacity and can deliver heat at temperatures compatible with conventional power systems']",533
2638,"['1.44 terajoules (400,000 kWh)']",533
2639,['rechargeable batteries'],534
2640,['Net metering programs'],534
2641,"[""by 'rolling back' the meter whenever the home produces more electricity than it consumes""]",534
2642,['a hydroelectric power generator'],535
2643,['water pumped when energy is available from a lower elevation reservoir to a higher elevation one'],535
2644,['1973'],536
2645,['The 1973 oil embargo and 1979 energy crisis'],536
2646,['the Federal Photovoltaic Utilization Program in the US and the Sunshine Program in Japan'],536
2647,"['SERI, now NREL']",536
2648,['Fraunhofer Institute for Solar Energy Systems ISE'],536
2649,['the 1920s'],537
2650,['20% per year'],537
2651,['in the 1890s'],537
2652,['154 GW'],537
2653,['The International Energy Agency'],538
2654,['glass in building'],539
2655,['materials used in solar water heaters'],539
2656,['ISO 10217'],539
2657,"['photovoltaic systems, concentrated solar power and solar water heating']",540
2658,['orienting a building to the Sun'],540
2659,"['1,575–49,837 exajoules (EJ)']",541
2660,['The large magnitude of solar energy available'],541
2661,['The United Nations Development Programme'],541
2662,"['through reliance on an indigenous, inexhaustible and mostly import-independent resource']",542
2663,['keep fossil fuel prices lower than otherwise'],542
2664,"['geography, time variation, cloud cover, and the land available to humans']",543
2665,['areas that are closer to the equator have a greater amount of solar radiation'],544
2666,['during the nighttime there is little solar radiation on the surface of the Earth for solar panels to absorb'],544
2667,['solar panels can only be set up on land that is unowned and suitable for solar panels'],545
2668,['conversion of sunlight into electricity'],546
2669,"['either directly using photovoltaics (PV), or indirectly using concentrated solar power (CSP)']",546
2670,['lenses or mirrors and tracking systems'],546
2671,['focus a large area of sunlight into a small beam'],546
2672,['photoelectric effect'],546
2673,['Sunlight'],547
2674,['Greeks and Chinese'],547
2675,['the toy market'],548
2676,['the surface-area to payload-weight ratio is relatively high'],548
2677,['driven by an expectation that coal would soon become scarce'],549
2678,"['increasing availability, economy, and utility of coal and petroleum']",549
2679,['2060'],550
2680,['could play a key role in de-carbonizing the global economy alongside improvements in energy efficiency and imposing costs on greenhouse gas emitters'],550
2681,['hip hop'],551
2682,['Roc-A-Fella Records'],552
2683,['Jay-Z'],552
2684,['Chicago'],552
2685,['producer'],552
2686,['32 million'],553
2687,['Grammy'],553
2688,['3'],553
2689,['Time'],553
2690,['32 million'],553
2691,['21'],553
2692,['3'],553
2693,['2005 and 2015'],553
2694,['Chicago State University'],554
2695,['Polaris High School'],554
2696,"[""A's and B's""]",555
2697,['10'],555
2698,['Nanjing University'],555
2699,['poetry'],556
2700,"['""Green Eggs and Ham""']",556
2701,['Green Eggs and Ham'],556
2702,['American Academy of Art'],557
2703,"[""Chicago's American Academy of Art""]",557
2704,['English'],557
2705,['20'],557
2706,['College Dropout'],557
2707,['classic soul records'],558
2708,['mid-1990s'],558
2709,"['Deric ""D-Dot"" Angelettie']",558
2710,['Go-Getters'],558
2711,['1999'],558
2712,['Foxy Brown'],559
2713,"['Ma$e, Raekwon, and Eminem.']",559
2714,"[""Tell 'Em Why U Madd""]",559
2715,['Roc-A-Fella Records'],560
2716,['The Blueprint'],560
2717,['2000'],560
2718,['rapper'],561
2719,['Capitol Records'],561
2720,['gangsta image'],561
2721,['Joe Weinberger'],562
2722,['Roc-A-Fella'],562
2723,['a producer'],562
2724,['Joe Weinberger'],562
2725,['Roc-A-Fella'],562
2726,['Through The Wire'],563
2727,['Get Well Soon...'],563
2728,"['October 23, 2002']",563
2729,"['""Through The Wire""']",563
2730,['it was leaked'],564
2731,['3'],564
2732,['3'],564
2733,['August 2003'],564
2734,['2'],565
2735,['Jesus Walks'],565
2736,['February 2004'],565
2737,"['""Slow Jamz""']",565
2738,['10'],565
2739,['Jon Brion'],566
2740,['Late Registration'],566
2741,['2.3 million'],566
2742,['Portishead'],566
2743,['Late Registration'],566
2744,['2.3 million'],566
2745,['Hurricane Katrina'],567
2746,['Rolling Stone'],567
2747,['Best New Artist'],567
2748,['Mike Myers'],567
2749,['A Concert for Hurricane Relief'],567
2750,['large arenas'],568
2751,['Bob Dylan and Johnny Cash'],568
2752,['1980s'],568
2753,['Bob Dylan'],568
2754,['Graduation'],569
2755,['50 Cent'],569
2756,"['957,000']",569
2757,['Graduation'],569
2758,['50 Cent'],569
2759,['Alexis Phifer'],570
2760,['Auto-Tune'],570
2761,['Alexis Phifer'],570
2762,['Hawaii'],570
2763,['Island Def Jam'],571
2764,['808s & Heartbreak'],571
2765,['Roland TR-808 drum machine'],571
2766,['Matthew Trammell'],572
2767,['Lady Gaga'],573
2768,['52nd Grammy Awards'],573
2769,['fashion'],574
2770,['Hawaii'],574
2771,['My Beautiful Dark Twisted Fantasy'],575
2772,['My Beautiful Dark Twisted Fantasy'],575
2773,"['""All of the Lights""']",575
2774,['GOOD Fridays'],575
2775,['Coachella'],576
2776,['Jay-Z'],576
2777,['Cannes Film Festival'],576
2778,['Watch the Throne'],576
2779,['2012'],576
2780,['2013'],577
2781,['architecture'],577
2782,"['June 18, 2013']",577
2783,['Kendrick Lamar'],577
2784,['North'],578
2785,['Paul McCartney'],578
2786,['2015 BRIT Awards'],578
2787,['North'],578
2788,['Art Institute of Chicago'],579
2789,['School of the Art Institute of Chicago'],579
2790,['February 11'],580
2791,['Waves'],580
2792,['Tidal'],580
2793,"['""Facts""']",580
2794,['Wiz Khalifa'],580
2795,['Yeezy Season 3'],580
2796,['David Bowie'],581
2797,['chipmunk soul'],581
2798,['David Bowie'],581
2799,"['""This Can\'t Be Life""']",581
2800,['Jon Brion'],582
2801,['a string section'],582
2802,['Portishead'],582
2803,['Graduation'],583
2804,"['more atmospheric, rock-tinged, electronic-influenced soundscape']",583
2805,['2007'],583
2806,['electropop'],584
2807,['Boy George'],584
2808,['Rolling Stone'],584
2809,['My Beautiful Dark Twisted Fantasy'],585
2810,['Simon Vozick-Levinson'],585
2811,['Jon Brion'],585
2812,['DJ Toomp'],585
2813,['808s & Heartbreak'],585
2814,['My Beautiful Dark Twisted Fantasy'],585
2815,['Le Corbusier'],586
2816,['2013'],586
2817,['Yeezus'],586
2818,['clothing line'],587
2819,['cancelled'],587
2820,['2009'],587
2821,['Nike'],587
2822,['Louis Vuitton'],587
2823,['women'],588
2824,['mixed-to-negative reviews'],588
2825,"['March 6, 2012']",588
2826,"['October 1, 2011']",588
2827,['DW Kanye West'],588
2828,"['October 1, 2011']",588
2829,['DW Kanye West'],588
2830,"['March 6, 2012']",588
2831,['Adidas'],589
2832,['9000'],589
2833,['Adidas Yeezy Boosts'],589
2834,['The Life of Pablo'],589
2835,['Fatburger'],590
2836,['Fatburger'],590
2837,['2'],590
2838,['2011'],590
2839,['KW Foods LLC'],590
2840,['GOOD Music'],591
2841,['2004'],591
2842,['John Legend'],591
2843,['Pusha T'],591
2844,['mother Donda West'],592
2845,"['January 5, 2012']",592
2846,['Tidal'],593
2847,['Jay-Z'],593
2848,['low payout of royalties'],593
2849,['lossless audio and high definition music videos'],593
2850,['Jay Z'],593
2851,['Spotify'],593
2852,"['battle dropout and illiteracy rates, while partnering with community organizations to provide underprivileged youth access to music education']",594
2853,['2007'],594
2854,['Chicago'],594
2855,['music education'],594
2856,['August'],594
2857,['2008'],595
2858,['2008'],595
2859,"['100 Black Men of America, a Live Earth concert benefit, World Water Day rally']",596
2860,['A Concert for Hurricane Relief'],597
2861,['George W. Bush'],597
2862,['Rick Kaplan cut off the microphone and then cut away to Chris Tucker'],598
2863,['George Bush'],598
2864,"['""one of the most disgusting moments"" of his presidency']",599
2865,['Matt Lauer'],599
2866,['Kazakhstan'],600
2867,['$3 million'],600
2868,['Kazakhstan'],600
2869,['Arizona'],600
2870,['Jimmy Kimmel'],601
2871,['Zane Lowe'],601
2872,['Jewish people'],602
2873,"['November 26, 2013']",602
2874,"['December 21, 2013']",602
2875,['Bill Cosby'],603
2876,['Bill Cosby'],603
2877,['Touch the Sky'],604
2878,"['November 7, 2006']",604
2879,['Saturday Night Live'],604
2880,['race'],605
2881,['Stronger'],605
2882,"['""Stronger""']",605
2883,['Taylor Swift'],606
2884,['President Barack Obama'],606
2885,['Taylor Swift'],607
2886,['Famous'],607
2887,['September 2010'],607
2888,"['November 8, 2010']",607
2889,['Beck'],608
2890,['Beyoncé'],608
2891,"['February 26, 2015']",608
2892,['Michael Jackson Video Vanguard Award'],609
2893,['2020'],609
2894,['2015 Pan American Games'],610
2895,['Glastonbury Festival'],610
2896,"['50,000']",610
2897,['Alexis Phifer'],611
2898,['Amber Rose'],611
2899,['Kim Kardashian'],611
2900,['2'],611
2901,['2002'],611
2902,['August 2006'],611
2903,['Amber Rose'],611
2904,['April 2012'],611
2905,['58'],612
2906,['Andre Aboolian'],612
2907,['heart disease'],612
2908,['Andre Aboolian'],612
2909,"['""coronary artery disease and multiple post-operative factors due to or as a consequence of liposuction and mammoplasty""']",613
2910,['violating patient confidentiality'],613
2911,"['""Hey Mama"", as well as a cover of Journey\'s ""Don\'t Stop Believin\'""']",614
2912,"['November 20, 2007']",614
2913,['November 22'],614
2914,['Glow in the Dark tour'],614
2915,['New Zealand'],615
2916,['New Zealand'],615
2917,"['""Donda West Law""']",616
2918,['days before his death in November 2007'],617
2919,"['Robert ""Evel"" Knievel']",617
2920,['Evel Kanyevel'],617
2921,['November 2007'],617
2922,['felony vandalism'],618
2923,"['one count of misdemeanor vandalism, one count of grand theft and one count of battery']",618
2924,"['September 11, 2008']",618
2925,['felony vandalism'],618
2926,"['Don ""Don C."" Crowley']",618
2927,['scuffle involving a photographer outside the famous Tup Tup Palace nightclub in Newcastle'],619
2928,['Hilton hotel near Gateshead'],619
2929,['Tup Tup Palace nightclub'],619
2930,['Daniel Ramos'],620
2931,['Daniel Ramos'],620
2932,['2'],620
2933,['250'],620
2934,['Ben Westhoff'],621
2935,['The Guardian'],621
2936,['homophobia in hip hop'],622
2937,['middle-class'],622
2938,['Ben Detrick'],622
2939,['influential'],623
2940,['inventor Elon Musk'],623
2941,['over 30 million'],624
2942,['Yeezus'],624
2943,"['3,086,000']",624
2944,['third'],624
2945,['30 million'],624
2946,['21'],625
2947,['Bob Dylan'],625
2948,['twice'],625
2949,['8'],625
2950,"['May 16, 2008']",625
2951,['Bob Dylan'],625
2952,['3'],626
2953,['3'],626
2954,['My Beautiful Dark Twisted Fantasy'],627
2955,['eighth'],627
2956,['The Pitchfork'],627
2957,"['""Runaway""']",627
2958,['Taylor Swift'],628
2959,['clothing and footwear'],628
2960,['DONDA'],628
2961,['teachings attributed to Gautama Buddha'],629
2962,['present-day Nepal'],629
2963,['through the direct understanding and perception of dependent origination and the Four Noble Truths'],629
2964,['ignorance and craving'],629
2965,['nontheistic religion'],629
2966,['Gautama Buddha'],629
2967,['Nepal'],629
2968,['sometime between the 6th and 4th centuries BCE'],629
2969,['Gautama Buddha'],629
2970,['4'],629
2971,['Buddha'],629
2972,"['Theravada (""The School of the Elders"") and Mahayana (""The Great Vehicle"")']",630
2973,['Vajrayana'],630
2974,['Sri Lanka and Southeast Asia'],630
2975,['488 million[web 1] and 535 million'],630
2976,['Mahayana'],630
2977,['Vajrayana'],630
2978,['Vajrayana'],630
2979,['Indian siddhas'],630
2980,['The School of the Elders'],630
2981,['the attainment of the sublime state of Nirvana'],631
2982,['practicing the Noble Eightfold Path (also known as the Middle Way)'],631
2983,['Buddhahood or rainbow body'],631
2984,['by practicing the Noble Eightfold Path'],631
2985,['Theravada'],631
2986,['Tibetan'],631
2987,['the Middle Way'],631
2988,['bodhisattva'],631
2989,"['the Buddha, the Dharma (the teachings), and the Sangha (the community)']",632
2990,['cultivation of higher wisdom and discernment'],632
2991,['Ten Meritorious Deeds'],632
2992,['renouncing conventional living and becoming a monastic'],632
2993,['creator'],632
2994,['greediness'],632
2995,['Mahayana'],632
2996,['Nidānakathā of the Jataka tales of the Theravada'],633
2997,"['Buddhacarita, the Lokottaravādin Mahāvastu, and the Sarvāstivādin Lalitavistara Sūtra']",633
2998,"['Most accept that he lived, taught and founded a monastic order']",633
2999,['Buddha'],633
3000,['Buddha'],633
3001,['monastic'],633
3002,['Siddhatta Gotama'],634
3003,['Michael Carrithers'],634
3004,['the Buddha'],634
3005,['Siddhatta Gotama'],634
3006,['fifth century BCE'],635
3007,['the northeastern Indian subcontinent'],635
3008,['fifth century BCE'],635
3009,['an oligarchy'],635
3010,['Siddhārtha Gautama'],635
3011,['elected chieftain'],635
3012,['Asita'],636
